tradedate,tradetime,ticker,pr_open,pr_high,pr_low,pr_close,pr_std,vol,val,trades,pr_vwap,pr_change,trades_b,trades_s,val_b_obstat,val_s_obstat,vol_b_obstat,vol_s_obstat,disb,pr_vwap_b,pr_vwap_s,sec_pr_open,sec_pr_high,sec_pr_low,sec_pr_close,put_orders_b,put_orders_s,put_val_b,put_val_s,put_vol_b,put_vol_s,put_vwap_b,put_vwap_s,put_vol,put_val,put_orders,cancel_orders_b,cancel_orders_s,cancel_val_b,cancel_val_s,cancel_vol_b,cancel_vol_s,cancel_vwap_b,cancel_vwap_s,cancel_vol,cancel_val,cancel_orders,spread_bbo,spread_lv10,spread_1mio,levels_b,levels_s,vol_b_order,vol_s_order,val_b_order,val_s_order,imbalance_vol_bbo,imbalance_val_bbo,imbalance_vol,imbalance_val,vwap_b,vwap_s,vwap_b_1mio,vwap_s_1mio
2025-01-09,11:35:00,SBER,275.31,275.35,274.91,275.16,0.0001,18146,49929901,466,275.16,-0.0545,216,250,26024616,23905285,9457,8689,0.04,275.19,275.12,1,4,62,300,27038,40773,12584760534,18493594341,4582864,6721598,274.6,275.14,11304462,31078354875,67811,26737,40514,12544675087,18502688983,4561410,6721290,275.02,275.28,11282700,31047364070,67251,1.0,8.5,2.6,904,889,332167,344349,895859417,973625365,-0.08,-0.08,-0.02,-0.04,269.7,282.74,275.12,275.2
2025-01-09,11:40:00,SBER,275.14,275.24,274.54,274.54,0.0001,33073,90880827,720,274.79,-0.2181,220,500,31080978,59799850,11313,21760,-0.32,274.74,274.82,1,9,150,300,12309,49808,6111524492,23799721258,2230046,8672746,274.05,274.42,10902792,29911245750,62117,11843,49526,5979025846,23723441812,2177618,8630592,274.57,274.88,10808210,29702467658,61369,0.8,8.4,2.0,881,899,334718,341444,902445954,965218461,-0.25,-0.25,-0.01,-0.03,269.61,282.69,274.77,274.83
2025-01-09,11:45:00,SBER,274.54,274.78,274.07,274.08,0.0,49289,135256846,997,274.42,-0.1676,316,681,31690624,103566223,11547,37742,-0.53,274.45,274.41,1,94,283,300,21295,11286,10039418822,5625460498,3663401,2056490,274.05,273.55,5719891,15664879321,32581,20807,10813,9978726156,5512430515,3635754,2006730,274.46,274.7,5642484,15491156672,31620,0.7,8.1,1.3,859,915,354857,348174,957378013,983881414,0.22,0.22,0.01,-0.01,269.79,282.58,274.48,274.52
2025-01-09,11:50:00,SBER,274.08,274.47,274.0,274.18,0.0,63759,174792712,1220,274.15,0.0365,448,772,49611121,125181591,18091,45668,-0.43,274.23,274.11,1,133,16,300,29979,23164,14109294745,11348574696,5153633,4149901,273.77,273.47,9303534,25457869442,53143,29239,22597,13953459754,11221381746,5089305,4089011,274.17,274.43,9178316,25174841501,51836,0.8,8.2,2.0,845,932,339768,350826,915572682,991134814,-0.13,-0.13,-0.02,-0.04,269.47,282.51,274.22,274.27
2025-01-09,11:55:00,SBER,274.17,274.27,273.61,274.13,0.0001,79691,218340433,1299,273.98,-0.0146,464,835,78802810,139537623,28758,50933,-0.28,274.02,273.96,1,146,63,300,19636,17769,9600756881,8190754510,3517192,3006888,272.97,272.4,6524080,17791511391,37405,18907,17208,9322658015,8022676826,3405085,2926336,273.79,274.15,6331421,17345334842,36115,0.7,8.5,1.6,831,948,347427,355898,935415251,1004883099,0.18,0.18,-0.01,-0.04,269.23,282.35,274.01,274.05
2025-01-09,12:00:00,SBER,274.13,274.56,274.05,274.52,0.0001,37850,103845901,683,274.36,0.1423,467,216,81036528,22809373,29534,8316,0.56,274.38,274.28,1,275,68,296,31566,17893,14709053135,7521087152,5376804,2745257,273.56,273.97,8122061,22230140287,49459,31115,17534,14488492544,7453120919,5282710,2716296,274.26,274.39,7999006,21941613463,48649,0.7,8.1,1.8,849,946,397809,352382,1071242195,995304008,-0.13,-0.13,0.06,0.04,269.29,282.45,274.26,274.31
2025-01-09,12:05:00,SBER,274.55,274.55,274.4,274.48,0.0,23012,63157795,456,274.46,-0.0255,204,252,14659577,48498218,5341,17671,-0.54,274.47,274.45,1,1,249,299,7560,24927,6080271978,13624143674,2218976,4966064,274.01,274.34,7185040,19704415652,32487,7318,24620,5965365138,13561708019,2175484,4939101,274.21,274.58,7114585,19527073158,31938,0.5,7.7,1.2,865,943,448834,351914,1210185670,994068571,0.33,0.33,0.12,0.1,269.63,282.47,274.45,274.49
2025-01-09,12:10:00,SBER,274.46,274.79,274.44,274.79,0.0001,28801,79103800,572,274.66,0.1202,364,208,49251134,29852666,17931,10870,0.25,274.67,274.63,3,299,46,299,17644,49366,8344247439,23950423159,3053657,8719574,273.25,274.67,11773231,32294670598,67010,17316,49028,8314141504,23867934627,3028415,8688955,274.54,274.69,11717370,32182076132,66344,1.2,8.7,2.2,882,930,465902,352301,1256875617,995209071,-0.02,-0.02,0.14,0.12,269.77,282.49,274.62,274.68
2025-01-09,12:15:00,SBER,274.79,274.81,274.04,274.05,0.0001,24751,67900514,635,274.33,-0.2693,202,433,7658648,60241866,2789,21962,-0.77,274.6,274.3,1,5,279,300,18343,41038,7094769659,17247732638,2587319,6285646,274.21,274.4,8872965,24342502297,59381,18004,40706,7077079415,17164497389,2580393,6252276,274.26,274.53,8832669,24241576804,58710,0.8,8.2,1.9,875,941,462896,359310,1248673149,1014537280,0.29,0.29,0.13,0.1,269.75,282.36,274.43,274.48
2025-01-09,12:20:00,SBER,274.04,274.05,273.19,273.36,0.0,143957,393895520,1861,273.62,-0.2481,502,1359,63106320,330789200,23069,120888,-0.68,273.55,273.63,1,2,203,300,18859,21269,9411506396,10767744724,3451334,3977327,272.69,270.73,7428661,20179251121,40128,18006,20401,9243032719,10528384510,3380719,3845433,273.4,273.79,7226152,19771417230,38407,1.0,8.2,1.7,809,981,400120,365627,1076562323,1031654542,0.28,0.28,0.04,0.02,269.04,282.16,273.57,273.61
2025-01-09,12:25:00,SBER,273.39,273.71,273.06,273.09,0.0,72050,196900238,1031,273.28,-0.1097,399,632,43427424,153472814,15886,56164,-0.56,273.37,273.26,1,58,297,299,23540,23598,11837257186,11774947621,4339157,4317729,272.8,272.71,8656886,23612204807,47138,22954,23116,11705651170,11606721735,4282120,4245153,273.36,273.41,8527273,23312372905,46070,0.7,7.8,1.5,793,1002,385765,367459,1036776600,1036457772,0.08,0.08,0.02,0.0,268.76,282.06,273.28,273.32
2025-01-09,12:30:00,SBER,273.1,273.66,273.02,273.44,0.0001,70839,193545199,1033,273.22,0.1245,613,420,98772870,94772329,36146,34693,0.02,273.26,273.17,1,238,174,298,39974,33918,17576663682,16095192824,6439022,5897001,272.97,272.94,12336023,33671856506,73892,39299,33438,17473485870,15941209096,6394069,5828786,273.28,273.49,12222855,33414694967,72737,1.0,8.4,2.0,797,1012,364186,367691,977361283,1036990146,-0.13,-0.13,0.0,-0.03,268.37,282.03,273.27,273.33
2025-01-09,12:35:00,SBER,273.44,273.45,272.51,272.52,0.0001,109024,297459664,1633,272.84,-0.3365,531,1102,77163768,220295896,28291,80733,-0.48,272.75,272.87,1,33,218,300,25039,56182,11263852680,43146474397,4136291,15848085,272.32,272.25,19984376,54410327077,81221,24132,55603,11058515805,42903629563,4051991,15719934,272.92,272.92,19771925,53962145368,79735,1.0,8.4,1.9,770,1037,337626,392520,904598814,1104581620,0.01,0.01,-0.08,-0.1,267.92,281.42,272.85,272.9
2025-01-09,12:40:00,SBER,272.54,272.76,272.51,272.75,0.0,44520,121356322,813,272.59,0.0771,489,324,70510840,50845482,25866,18654,0.16,272.6,272.57,1,290,3,300,13046,23074,6618809793,24568541452,2441541,9009701,271.09,272.69,11451242,31187351245,36120,12379,22677,6439534313,24518359575,2363125,8986210,272.5,272.84,11349335,30957893888,35056,0.5,7.7,1.0,753,1051,362754,405033,972001156,1138446280,0.2,0.2,-0.06,-0.08,267.95,281.08,272.59,272.62
2025-01-09,12:45:00,SBER,272.75,272.84,272.16,272.5,0.0001,71040,193521869,1232,272.41,-0.0917,574,658,92218318,101303552,33856,37184,-0.05,272.38,272.44,1,8,96,299,30332,35880,14156655247,40303801513,5205982,14783120,271.93,272.63,19989102,54460456761,66212,29530,35457,13990669792,40102800633,5137068,14702760,272.35,272.76,19839828,54093470426,64987,0.8,8.4,2.2,747,1048,366729,410568,982526871,1153680897,-0.27,-0.27,-0.06,-0.08,267.91,281.0,272.39,272.45
2025-01-09,12:50:00,SBER,272.5,272.76,272.4,272.66,0.0001,29051,79196111,629,272.61,0.0587,425,204,51349276,27846834,18835,10216,0.3,272.63,272.58,1,248,15,300,64136,69070,28217994660,101308613193,10358953,37148189,272.4,272.71,47507142,129526607853,133206,63627,68782,28142279370,101246519737,10327109,37121668,272.51,272.74,47448777,129388799107,132409,1.0,8.8,2.5,768,1049,385297,411603,1032775003,1156641328,-0.3,-0.3,-0.03,-0.06,268.05,281.01,272.56,272.63
2025-01-09,12:55:00,SBER,272.67,273.27,272.67,272.92,0.0,90545,247164066,1139,272.97,0.0917,838,301,214775603,32388462,78681,11864,0.74,272.97,273.0,1,214,1,299,77631,21495,34872363683,15640216061,12810951,5734074,272.21,272.76,18545025,50512579745,99126,76898,21061,34696485608,15536835685,12722258,5691765,272.72,272.97,18414023,50233321293,97959,0.6,7.9,1.8,800,1039,392301,392099,1051791542,1103515208,-0.32,-0.32,0.0,-0.02,268.11,281.46,272.92,272.97
2025-01-09,13:00:00,SBER,272.92,273.22,272.78,272.79,0.0001,41127,112280648,700,273.01,-0.0476,350,350,60243454,52037194,22064,19063,0.07,273.04,272.97,1,121,296,299,44576,9932,21882666292,5098447044,8023874,1872391,272.72,272.3,9896265,26981113336,54508,44171,9549,21739968612,4978238952,7965720,1822388,272.92,273.17,9788108,26718207565,53720,0.9,8.4,1.7,803,1038,396342,376374,1062449659,1060624528,-0.07,-0.07,0.03,0.0,268.06,281.8,273.02,273.06
2025-01-09,13:05:00,SBER,272.79,272.88,272.5,272.65,0.0001,26675,72743783,630,272.7,-0.0513,234,396,27400762,45343021,10046,16629,-0.25,272.75,272.67,1,55,23,298,18820,10891,8636843952,5382329638,3169385,1978504,272.51,272.04,5147889,14019173590,29711,18431,10618,8567537467,5336459946,3142553,1955589,272.63,272.88,5098142,13903997414,29049,0.9,8.7,2.5,787,1063,406924,387458,1091118337,1090889562,-0.08,-0.08,0.02,0.0,268.14,281.55,272.71,272.78
2025-01-09,13:10:00,SBER,272.64,272.92,272.5,272.7,0.0001,13858,37786156,433,272.67,0.022,183,250,19051080,18735076,6986,6872,0.01,272.7,272.63,2,212,82,300,4454,13882,2219762260,6699739929,817089,2457582,271.67,272.62,3274671,8919502190,18336,4153,13663,2155133728,6631104959,790857,2430699,272.51,272.81,3221556,8786238687,17816,0.8,8.4,2.1,788,1066,417210,389675,1118958334,1096993101,0.26,0.26,0.03,0.01,268.2,281.52,272.68,272.74
2025-01-09,13:15:00,SBER,272.75,272.75,272.39,272.42,0.0001,55269,150628814,633,272.54,-0.121,253,380,33550033,117078781,12309,42960,-0.55,272.57,272.53,2,2,294,300,3860,28364,2437843732,12092380003,897084,4448140,271.75,271.85,5345224,14530223735,32224,3479,28143,2372971948,11953964019,871120,4382443,272.4,272.77,5253563,14326935967,31622,1.0,8.2,1.7,782,1073,420683,412170,1128302971,1158542727,-0.33,-0.33,0.01,-0.01,268.21,281.08,272.59,272.63
2025-01-09,13:20:00,SBER,272.42,272.93,272.33,272.83,0.0001,29868,81422386,609,272.61,0.1505,345,264,55524445,25897941,20366,9502,0.36,272.63,272.55,1,290,13,300,15920,5916,7811124167,3455725813,2878193,1271641,271.39,271.75,4149834,11266849980,21836,15455,5640,7696571945,3433732208,2824560,1258583,272.49,272.83,4083143,11130304154,21095,1.0,8.8,2.0,780,1076,407288,410820,1091564882,1154798803,-0.43,-0.43,0.0,-0.03,268.01,281.1,272.49,272.55
2025-01-09,13:25:00,SBER,272.87,273.39,272.61,273.38,0.0001,36454,99529202,698,273.03,0.1869,522,176,80046696,19482507,29317,7137,0.61,273.04,272.98,2,300,31,300,24118,11674,11696832489,5647513163,4302405,2068544,271.87,273.02,6370949,17344345652,35792,23746,11333,11642150680,5600281322,4268416,2050314,272.75,273.14,6318730,17242432002,35079,0.7,7.8,1.2,820,1047,426681,390909,1144390019,1100400070,0.11,0.11,0.04,0.02,268.21,281.5,273.0,273.03
2025-01-09,13:30:00,SBER,273.38,274.12,273.38,274.0,0.0001,106074,290475273,1476,273.84,0.2268,877,599,212327055,78148218,77539,28535,0.46,273.83,273.87,1,83,1,299,28136,26502,17214523309,13451312664,6326343,4923399,272.11,273.21,11249742,30665835974,54638,27476,25648,17037236813,13243451355,6226173,4833674,273.64,273.98,11059847,30280688168,53124,0.9,8.0,1.4,864,980,428303,375025,1149940216,1057270059,-0.08,-0.08,0.07,0.04,268.49,281.92,273.87,273.91
2025-01-09,13:35:00,SBER,274.0,274.24,273.48,273.91,0.0001,41805,114508726,711,273.91,-0.0328,318,393,48655267,65853458,17753,24052,-0.15,274.07,273.8,1,232,44,298,46535,81059,20796194445,33913312992,7600400,12385448,273.62,273.82,19985848,54709507437,127594,46124,80696,20695447622,33806755971,7562160,12341580,273.67,273.93,19903740,54502203593,126820,1.0,8.7,2.3,868,983,444772,381717,1194795708,1075646056,0.06,0.06,0.07,0.05,268.6,281.79,273.87,273.93
2025-01-09,13:40:00,SBER,273.9,274.11,273.74,273.82,0.0001,23135,63377887,449,273.95,-0.0292,197,252,30620114,32757773,11176,11959,-0.03,273.98,273.92,2,65,20,300,15804,89911,12424789114,43035383965,4541803,15708358,273.57,273.96,20250161,55460173079,105715,15568,89631,12362100292,42978134073,4516905,15682720,273.69,274.05,20199625,55340234366,105199,1.2,9.0,1.9,874,983,445810,394998,1197213994,1112386772,0.22,0.22,0.06,0.04,268.55,281.62,273.91,273.96
2025-01-09,13:45:00,SBER,273.82,273.82,273.4,273.77,0.0001,17323,47395749,500,273.6,-0.0183,175,325,12488712,34907036,4564,12759,-0.47,273.64,273.59,3,3,160,300,86685,18650,55892480321,8740212627,20441337,3196335,273.43,273.44,23637672,64632692949,105335,86394,18386,55828107768,8702033143,20416057,3178941,273.45,273.74,23594998,64530140912,104780,0.7,8.4,2.2,857,1003,444235,396739,1192732570,1117123532,0.0,0.0,0.06,0.03,268.49,281.58,273.61,273.67
2025-01-09,13:50:00,SBER,273.77,273.97,273.51,273.7,0.0001,9733,26644107,354,273.75,-0.0256,188,166,14833857,11810250,5418,4315,0.11,273.79,273.7,1,106,221,293,74234,36278,54019815130,16698644125,19752658,6100494,273.48,273.73,25853152,70718459256,110512,74018,36058,53995230771,16682221766,19739893,6092181,273.53,273.83,25832074,70677452537,110076,1.1,8.7,3.0,870,997,462666,396302,1242445757,1115976916,0.13,0.13,0.08,0.05,268.54,281.6,273.73,273.81
2025-01-09,13:55:00,SBER,273.71,273.92,273.5,273.5,0.0001,6768,18519090,318,273.63,-0.0767,153,165,8296409,10222681,3032,3736,-0.1,273.63,273.63,1,248,291,299,14954,27700,9705439163,12919493904,3550282,4720449,273.37,273.69,8270731,22624933068,42654,14773,27492,9696824537,12887829154,3546492,4708209,273.42,273.73,8254701,22584653692,42265,0.9,8.3,2.7,862,1007,458515,401737,1230973724,1130951727,0.13,0.13,0.07,0.04,268.47,281.52,273.59,273.66
2025-01-09,14:00:00,SBER,273.5,273.9,273.3,273.31,0.0001,28785,78740380,570,273.55,-0.0695,208,362,30129805,48610576,11009,17776,-0.24,273.68,273.46,1,86,277,300,69558,37259,51763721789,16878199235,18945023,6174829,273.23,273.34,25119852,68641921024,106817,69277,37015,51711177273,16826899579,18916383,6147471,273.37,273.72,25063854,68538076853,106292,1.3,9.3,2.6,861,1004,462486,403129,1241775996,1134807088,0.24,0.24,0.07,0.04,268.5,281.5,273.54,273.62
2025-01-09,14:05:00,SBER,273.3,273.95,273.3,273.9,0.0001,15895,43477643,425,273.53,0.2195,277,148,25441975,18035668,9298,6597,0.17,273.63,273.39,9,284,9,299,49555,38762,55832641509,24377725097,20438236,8906240,273.18,273.72,29344476,80210366607,88317,49211,38630,55867354081,24342491134,20447610,8889685,273.22,273.83,29337295,80209845215,87841,2.0,13.6,5.3,861,1001,455651,404648,1223285320,1138944214,-0.6,-0.6,0.06,0.04,268.47,281.47,273.44,273.58
2025-01-09,14:10:00,SBER,273.86,273.86,273.0,273.02,0.0001,46160,126067760,1172,273.11,-0.3067,410,762,52286678,73781083,19144,27016,-0.17,273.12,273.1,2,2,179,300,42542,56473,35075797925,28008383631,12850959,10244664,272.94,273.39,23095623,63084181557,99015,42133,55662,35034186584,27910206334,12831442,10204837,273.03,273.5,23036279,62944392918,97795,0.6,8.2,1.9,844,1014,422935,406971,1134680528,1145157736,0.09,0.09,0.02,0.0,268.29,281.39,273.11,273.16
2025-01-09,14:15:00,SBER,273.01,273.49,273.0,273.48,0.0001,20854,56979224,567,273.23,0.1722,365,202,40938969,16040254,14984,5870,0.44,273.22,273.26,4,287,9,295,24690,30465,13674488526,14854470310,5013853,5432572,272.73,273.43,10446425,28528958836,55155,24340,30182,13619668935,14821592654,4987083,5418045,273.1,273.56,10405128,28441261590,54522,1.2,8.9,2.5,850,1017,420396,407944,1127703385,1147842885,0.14,0.14,0.02,-0.01,268.25,281.37,273.22,273.29
2025-01-09,14:20:00,SBER,273.47,274.09,273.18,273.93,0.0001,27155,74303843,534,273.63,0.1682,338,196,58007375,16296468,21197,5958,0.56,273.66,273.52,1,290,142,300,33115,52602,20773665266,23921071270,7603165,8735859,273.22,273.83,16339024,44694736537,85717,32892,52310,20624043772,23869426415,7544190,8716052,273.38,273.86,16260242,44493470187,85202,1.2,8.9,2.9,863,1008,429584,408009,1152869115,1148116363,-0.09,-0.09,0.03,0.0,268.36,281.39,273.49,273.57
2025-01-09,14:25:00,SBER,273.92,274.42,273.87,274.26,0.0,42255,115839673,1016,274.14,0.1241,592,424,75118747,40720926,27397,14858,0.3,274.19,274.07,1,203,4,299,27655,58214,21466451925,26961841223,7844473,9834481,273.65,274.16,17678954,48428293148,85869,27178,57666,21411683458,26890312472,7817387,9806348,273.9,274.21,17623735,48301995930,84844,0.7,8.0,1.4,883,974,451926,398319,1214024600,1121664122,0.07,0.07,0.06,0.04,268.63,281.6,274.09,274.13
2025-01-09,14:30:00,SBER,274.25,274.25,273.63,273.88,0.0001,38538,105583503,554,273.97,-0.1349,232,322,33282150,72301353,12147,26391,-0.37,273.99,273.96,1,1,6,300,84215,41332,50156505931,21608183209,18323651,7905882,273.73,273.32,26229533,71764689141,125547,83888,40994,50092262461,21562440180,18298132,7866909,273.76,274.09,26165041,71654702641,124882,1.5,8.9,2.5,885,989,444342,404646,1193159510,1139140233,-0.07,-0.07,0.05,0.02,268.52,281.52,273.92,273.99
2025-01-09,14:35:00,SBER,273.83,273.95,273.62,273.78,0.0001,9300,25460296,293,273.77,-0.0183,139,154,14576292,10884003,5324,3976,0.14,273.78,273.74,7,19,249,300,162707,27238,103439039723,14902838730,37791189,5440647,273.71,273.92,43231836,118341878453,189945,162502,27067,103421432059,14869653128,37784693,5427579,273.71,273.96,43212272,118291085187,189569,1.7,9.3,3.2,882,997,439680,404300,1180539618,1137953823,0.06,0.06,0.04,0.02,268.5,281.46,273.74,273.83
2025-01-09,14:40:00,SBER,273.78,274.13,273.78,274.04,0.0001,12078,33096370,344,274.02,0.095,198,146,24804260,8292110,9052,3026,0.5,274.02,274.03,2,126,2,300,111621,24395,68915033701,13353707767,25172174,4872277,273.77,274.08,30044451,82268741469,136016,111433,24201,68889616813,13342084669,25157211,4866922,273.84,274.14,30024133,82231701483,135634,1.3,8.4,2.4,896,986,442225,405117,1187552306,1140270762,0.19,0.19,0.04,0.02,268.54,281.47,273.97,274.03
2025-01-09,14:45:00,SBER,274.04,274.1,273.76,273.91,0.0001,13697,37526722,561,273.98,-0.0474,159,402,13870266,23656456,5062,8635,-0.26,274.01,273.96,2,37,253,300,48700,7894,27186176555,3619848298,9929456,1326795,273.79,272.83,11256251,30806024854,56594,48509,7488,27127232222,3599225698,9906649,1312887,273.83,274.15,11219536,30726457920,55997,1.5,8.8,2.4,893,985,445599,408082,1196714306,1148418780,-0.02,-0.02,0.04,0.02,268.56,281.42,273.96,274.03
2025-01-09,14:50:00,SBER,273.91,273.93,273.61,273.64,0.0001,15240,41718959,365,273.75,-0.0986,133,232,10545950,31173009,3852,11388,-0.49,273.78,273.74,4,82,281,296,36273,38863,23224942153,16889248785,8487011,6170260,273.65,273.72,14657271,40114190938,75136,36067,38637,23207700946,16848335888,8480286,6153081,273.67,273.82,14633367,40056036834,74704,1.4,8.7,2.8,884,1000,451957,407548,1214050149,1147041339,0.29,0.29,0.05,0.03,268.62,281.45,273.76,273.84
2025-01-09,14:55:00,SBER,273.64,273.68,272.68,273.03,0.0001,84474,230827698,1100,273.25,-0.2229,342,758,59468528,171359170,21766,62708,-0.48,273.22,273.27,1,17,280,300,36491,53892,16438386308,26112356623,6022738,9559895,272.94,273.14,15582633,42550742932,90383,36067,53377,16338835621,25933970397,5984980,9481512,273.0,273.52,15466492,42272806019,89444,1.1,8.9,2.0,857,1021,424136,409610,1137889100,1152675622,0.18,0.18,0.02,-0.01,268.28,281.41,273.31,273.37
2025-01-09,15:00:00,SBER,273.0,273.13,272.56,272.77,0.0001,50285,137206341,978,272.86,-0.0842,377,601,78879679,58326662,28907,21378,0.15,272.87,272.83,4,178,119,299,30972,21100,13605855924,10428047275,4990349,3825538,272.64,272.59,8815887,24033903200,52072,30503,20522,13475258655,10328274031,4939532,3781285,272.8,273.14,8720817,23803532687,51025,1.3,9.1,2.7,828,1042,408486,408297,1095041994,1148927065,0.08,0.08,0.0,-0.02,268.07,281.4,272.85,272.92
2025-01-09,15:05:00,SBER,272.77,272.94,272.55,272.75,0.0001,41657,113592253,769,272.68,-0.0073,275,494,58210711,55381542,21347,20310,0.02,272.69,272.68,1,107,17,300,24429,62957,10291369950,25462736774,3778125,9343561,272.39,272.52,13121686,35754106725,87386,23987,62536,10206724224,25375669751,3744189,9300878,272.6,272.83,13045067,35582393975,86523,1.3,8.5,2.6,813,1045,410133,409464,1099454643,1152068132,0.11,0.11,0.0,-0.02,268.07,281.36,272.65,272.72
2025-01-09,15:10:00,SBER,272.75,273.33,272.7,273.26,0.0001,20486,55908268,436,272.91,0.187,250,186,39955152,15953116,14639,5847,0.43,272.94,272.84,1,284,112,299,41360,44682,18994241612,19612604244,6962810,7180705,272.8,273.13,14143515,38606845857,86042,41102,44445,18950950815,19553787999,6944634,7158785,272.89,273.14,14103419,38504738814,85547,1.5,9.0,2.7,831,1037,409717,412820,1098404542,1161354488,-0.23,-0.23,0.0,-0.03,268.09,281.32,272.9,272.98
2025-01-09,15:15:00,SBER,273.23,273.23,272.85,272.91,0.0001,9282,25342413,331,273.03,-0.1171,166,165,11005277,14337135,4031,5251,-0.13,273.02,273.04,1,1,255,299,12998,7209,5747090641,3667583680,2106558,1344078,272.82,272.87,3450636,9414674322,20207,12804,7004,5743143330,3637583581,2104921,1331698,272.84,273.15,3436619,9380726911,19808,0.8,8.3,1.8,840,1043,404267,415100,1083562694,1167676930,0.0,0.0,-0.01,-0.04,268.03,281.3,272.97,273.02
2025-01-09,15:20:00,SBER,272.91,272.96,272.27,272.32,0.0,54744,149177464,975,272.5,-0.2162,281,694,36481510,112695954,13386,41358,-0.51,272.53,272.49,3,42,244,299,36468,32187,16554062409,14217815926,6071980,5239817,272.63,271.34,11311797,30771878335,68655,36118,31721,16431120073,14155601212,6024767,5190544,272.73,272.72,11215311,30586721286,67839,0.9,8.6,1.9,802,1062,399582,416910,1070671793,1172551465,-0.19,-0.19,-0.02,-0.05,267.95,281.25,272.56,272.61
2025-01-09,15:25:00,SBER,272.33,272.77,272.3,272.6,0.0001,13372,36452324,530,272.6,0.0991,245,285,22976620,13475704,8428,4944,0.26,272.62,272.57,2,56,13,300,16680,13175,7721228406,5729825258,2837148,2101732,272.15,272.62,4938880,13451053664,29855,16394,12828,7682718889,5696456771,2819584,2088129,272.48,272.8,4907713,13379175660,29222,1.0,8.9,2.3,798,1067,402413,416895,1078342310,1172465475,-0.21,-0.21,-0.02,-0.04,267.97,281.24,272.56,272.63
